fitness_func,selection,xo,xo_prob,mutation,mut_prob,run,generation,fitness,final nutrients diff,food variety,Additional info
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,26,13318.500000000002,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,27,13068.500000000002,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,28,12145.100000000002,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,29,11815.000000000004,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,30,11482.600000000004,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,31,11091.000000000002,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,32,10635.700000000004,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,33,10254.100000000002,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,34,9900.900000000003,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,35,9594.9,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,36,9339.3,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,37,9033.4,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,38,8886.200000000003,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,39,8592.400000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,40,8383.100000000002,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,41,8164.500000000002,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,42,7791.000000000002,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,43,7492.200000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,44,7261.400000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,45,6798.300000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,46,6568.900000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,47,6244.700000000003,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,48,5940.700000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,49,5671.3,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,50,5587.000000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,51,5331.500000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
fitness_each_shortfall,fps,fitness_dependent_xo,0.8,swap_mutation,0.15,2,52,5152.000000000001,,,{'fitness_dependent_xo_var': 'adapted_pmx'}
